user,date,content
"{'username': 'Mysong_Mystory', 'id': 424569806, 'displayname': 'V I B E C R E A T R 🎙🎼🖤🥃♎️', 'description': 'CHECK OUT MY NEW SINGLE        “ISSA VIBE” OUT EVERYWHERE ON ALL STREAMING PLATFORMS..LINK BELOW ⬇️', 'rawDescription': 'CHECK OUT MY NEW SINGLE        “ISSA VIBE” OUT EVERYWHERE ON ALL STREAMING PLATFORMS..LINK BELOW ⬇️', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 11, 29, 22, 57, 39, tzinfo=datetime.timezone.utc), 'followersCount': 1341, 'friendsCount': 1133, 'statusesCount': 48408, 'favouritesCount': 19644, 'listedCount': 7, 'mediaCount': 3433, 'location': 'DMV📍', 'protected': False, 'linkUrl': 'https://music.apple.com/us/album/issa-vibe/1579478065?i=1579478329', 'linkTcourl': 'https://t.co/xyF3kM8W6V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1423005649349271556/iRZuBkXo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/424569806/1609949079', 'label': None}",2019,I wonder how the new beyond chicken @kfc taste? Y’all know I don’t eat meat so all of these new plant based options got me super excited to try some tings
"{'username': 'bethdblogger', 'id': 2871555340, 'displayname': 'Beth Dangerfield (She/Her)', 'description': '#education #specialeducation #healthcare #disability #raredisease #parenting #racism #art #raptors #toronto #ontario', 'rawDescription': '#education #specialeducation #healthcare #disability #raredisease #parenting #racism #art #raptors #toronto #ontario', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 11, 11, 0, 34, 17, tzinfo=datetime.timezone.utc), 'followersCount': 734, 'friendsCount': 1371, 'statusesCount': 4524, 'favouritesCount': 8264, 'listedCount': 24, 'mediaCount': 515, 'location': '', 'protected': False, 'linkUrl': 'https://bethdblogger.blogspot.ca/?m=1', 'linkTcourl': 'https://t.co/N7Q6Yr5QFO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1373451219973328897/fi-KWM6C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871555340/1604980049', 'label': None}",2019,"'As replicas of real meat, plant-based meat only serves to reaffirm the consumer’s conceptualization of meat as the foremost dietary protein source'. 

I'm glad someone wrote about this! If I want to eat veg, why am I going to choose something that is trying to be meat!?🤔 https://t.co/wRgRgohXhQ"
"{'username': 'baumer72', 'id': 95924401, 'displayname': 'Dan Grant 🇨🇦', 'description': 'Animal lover. Believer in Charter of Rights.\nOur biggest threat to survival is staying on our knees while our governments shred our inalienable rights.', 'rawDescription': 'Animal lover. Believer in Charter of Rights.\nOur biggest threat to survival is staying on our knees while our governments shred our inalienable rights.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 12, 10, 15, 36, 41, tzinfo=datetime.timezone.utc), 'followersCount': 1024, 'friendsCount': 2229, 'statusesCount': 22729, 'favouritesCount': 25785, 'listedCount': 17, 'mediaCount': 479, 'location': 'Brampton, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1442065429719961600/n6VBbuJ6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/95924401/1375628675', 'label': None}",2019,@FreddyInSpace Agreed! Here in Toronto (actually a lot of Southern Ontario) there are a lot of restrnts offering up beyond meat as subs 4 reg meat. I was at a burrito place in downtown London Ont and I had a beyond meat burrito. I 2am thrilled that there R more and more plant-based options now.
"{'username': 'NoVARestaurants', 'id': 1628333240, 'displayname': 'NOVA Food Blog', 'description': 'Reviewing Restaurants in Northern Virginia #EthnicDives #GoodEatsNoVa', 'rawDescription': 'Reviewing Restaurants in Northern Virginia #EthnicDives #GoodEatsNoVa', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 7, 28, 17, 14, 53, tzinfo=datetime.timezone.utc), 'followersCount': 900, 'friendsCount': 754, 'statusesCount': 2118, 'favouritesCount': 241, 'listedCount': 38, 'mediaCount': 487, 'location': 'Northern Virginia', 'protected': False, 'linkUrl': 'http://b-erb.blogspot.com/', 'linkTcourl': 'https://t.co/QHbiKuHRKa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/539470124059619328/mPPe-_Kt_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1628333240/1423148312', 'label': None}",2019,KFC to sell plant-based fried 'chicken' with Beyond meat https://t.co/ZU0wQ2aHFr via @nypost
"{'username': 'jiwalls', 'id': 21927836, 'displayname': 'Joshua Walls', 'description': 'NC (Raleigh) studying Photographer (ASU online), former educator, dabbling writer, gamer and gym goer, born + raised in Memphis Tennessee.    anchor.fm/jiwalls', 'rawDescription': 'NC (Raleigh) studying Photographer (ASU online), former educator, dabbling writer, gamer and gym goer, born + raised in Memphis Tennessee.    https://t.co/jDplv1gu7A', 'descriptionUrls': [{'text': 'anchor.fm/jiwalls', 'url': 'http://anchor.fm/jiwalls', 'tcourl': 'https://t.co/jDplv1gu7A', 'indices': (142, 165)}], 'verified': False, 'created': datetime.datetime(2009, 2, 25, 22, 16, 39, tzinfo=datetime.timezone.utc), 'followersCount': 55, 'friendsCount': 213, 'statusesCount': 1599, 'favouritesCount': 783, 'listedCount': 1, 'mediaCount': 137, 'location': 'North America', 'protected': False, 'linkUrl': 'http://www.joshuawalls.com', 'linkTcourl': 'https://t.co/rnqo2NqXw2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063648069051396097/G2OUdLaw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21927836/1472720656', 'label': None}",2019,"#Amazing
#Chicken
#plantbased
Business Insider: KFC rolls out first plant-based fried 'chicken' with Beyond Meat.
https://t.co/buSkM7jMYJ

via @GoogleNews"
"{'username': 'sleepsatisfied', 'id': 509784723, 'displayname': 'cabincore raccoon', 'description': 'I’m moved to @dersmormoss', 'rawDescription': 'I’m moved to @dersmormoss', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 1, 6, 0, 42, tzinfo=datetime.timezone.utc), 'followersCount': 227, 'friendsCount': 648, 'statusesCount': 10630, 'favouritesCount': 25260, 'listedCount': 2, 'mediaCount': 970, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'https://dersmormos.carrd.co/', 'linkTcourl': 'https://t.co/xjVHoYVc2r', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259228483017981952/A_O3d63-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/509784723/1591890518', 'label': None}",2019,"People in the comments of fast food companies using beyond meat are claiming the chemicals in the fake meat are just as bad as vaping. Ignoring the fact that the ingredients are all plant based (peas, beans, beets for color.)
Wild."
"{'username': 'jefgodesky', 'id': 17376835, 'displayname': 'Jason Godesky', 'description': 'Designer of websites and tabletop games. Rewilding and storyjamming. [he/him]', 'rawDescription': 'Designer of websites and tabletop games. Rewilding and storyjamming. [he/him]', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 11, 14, 0, 44, 40, tzinfo=datetime.timezone.utc), 'followersCount': 485, 'friendsCount': 611, 'statusesCount': 17807, 'favouritesCount': 48094, 'listedCount': 32, 'mediaCount': 346, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'http://thefifthworld.com', 'linkTcourl': 'https://t.co/814bz8f9Au', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283216290044432386/k-fGLG6m_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17376835/1594777552', 'label': None}",2019,"Plant-based diets are not the best for the earth. They beat the modern system of CAFO’s and factory farming, certainly, but when you let animals graze, they can create prairie and grassland habitats. That will mean less meat than Americans eat today, but not zero."
"{'username': 'LindzRiot', 'id': 116622474, 'displayname': 'Lindsay Schoolcraft 🌑', 'description': '🎙Juno Nominated, OMA Award Winning - Singer, Harpist, Pianist, & Songwriter 🎻 Chamber Black Metal band: @antiqvaofficial', 'rawDescription': '🎙Juno Nominated, OMA Award Winning - Singer, Harpist, Pianist, & Songwriter 🎻 Chamber Black Metal band: @antiqvaofficial', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 2, 23, 3, 17, 26, tzinfo=datetime.timezone.utc), 'followersCount': 9641, 'friendsCount': 957, 'statusesCount': 45236, 'favouritesCount': 63388, 'listedCount': 79, 'mediaCount': 1634, 'location': 'Oshawa, Ontario, Canada', 'protected': False, 'linkUrl': 'http://linktr.ee/lindsayschoolcraft', 'linkTcourl': 'https://t.co/eUbjSA9eeD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1398685292840751106/Q4CnaUky_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/116622474/1579179221', 'label': None}",2019,"You don’t have to give up beef entirely if you don’t want to. If you got your meat consumption down to 3 meals a week (say dinner) and the rest has plant based alternatives you’d be doing the world (and your body) a huge favour. 

If you’re further interested watch Cowspiracy"
"{'username': 'IamClaraKent', 'id': 2813391420, 'displayname': 'Me? I’m an Old School Gemini✨', 'description': '• musician // painter // mentor // herbalist in training // AURA: Reimagined 🪐 12.3 & 12.4 • link in my bio ✨', 'rawDescription': '• musician // painter // mentor // herbalist in training // AURA: Reimagined 🪐 12.3 & 12.4 • link in my bio ✨', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 9, 16, 16, 44, 12, tzinfo=datetime.timezone.utc), 'followersCount': 1507, 'friendsCount': 735, 'statusesCount': 24550, 'favouritesCount': 50504, 'listedCount': 13, 'mediaCount': 2444, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'https://linktr.ee/iamclarakent', 'linkTcourl': 'https://t.co/t3GFBfnmH6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1450222722987040771/yorczSxk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2813391420/1623535737', 'label': None}",2019,"Facts.
I chose to eat plant based not only to cleanse my body and heal from ALL that we endure, but because of the society we live in. It’s not balanced OR natural, it’s dangerous to eat meat. Plus the consumer mindset has created a cancerous behavior in ppl regarding food. 🤦🏾‍♀️🥺 https://t.co/e9F5QHYJcb"
"{'username': 'BlackJawBrew', 'id': 16657192, 'displayname': ""Rye O'Kennedy 🍀"", 'description': 'Clevelander. Husband. Father. Punk Rocker. amateur diy-er. worst home brewer. 🍺', 'rawDescription': 'Clevelander. Husband. Father. Punk Rocker. amateur diy-er. worst home brewer. 🍺', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 10, 8, 22, 6, 25, tzinfo=datetime.timezone.utc), 'followersCount': 211, 'friendsCount': 527, 'statusesCount': 17076, 'favouritesCount': 3085, 'listedCount': 11, 'mediaCount': 803, 'location': 'Cleveland, OH', 'protected': False, 'linkUrl': 'http://www.instagram.com/blackjawbrew', 'linkTcourl': 'https://t.co/fMeuQdrMr1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341732352666558464/HJV6Uu2h_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/16657192/1478196987', 'label': None}",2019,@HammerNation19 @ChrisOldach the beyond the meat brand products are great. Plant based. The Italian sausage and brats taste identical
"{'username': 'orthostichy', 'id': 6436872, 'displayname': 'David Welch', 'description': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'rawDescription': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2007, 5, 30, 8, 27, 24, tzinfo=datetime.timezone.utc), 'followersCount': 4976, 'friendsCount': 362, 'statusesCount': 3903, 'favouritesCount': 3294, 'listedCount': 245, 'mediaCount': 528, 'location': 'Maryland, USA', 'protected': False, 'linkUrl': 'https://synthesis.capital/', 'linkTcourl': 'https://t.co/mn0uD6drKc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1364649335644971011/60VnllNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/6436872/1415041450', 'label': None}",2019,"“Animal meat production is slow, rigid, and wasteful. Plant- and cell-based meat production is swift, nimble, and sustainable” writes @LizSpecht https://t.co/gHOrHRgfBl"
"{'username': 'set_you_free_bb', 'id': 811743030, 'displayname': 'Set You Free Bonding', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 8, 21, 39, 27, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 43, 'statusesCount': 477, 'favouritesCount': 35, 'listedCount': 0, 'mediaCount': 107, 'location': '', 'protected': False, 'linkUrl': 'http://www.syfbailbonds.com', 'linkTcourl': 'http://t.co/jluBw8Q8LR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/735448233770553344/deYRIOGR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/811743030/1464181752', 'label': None}",2019,"The Impossible Burger @BurgerKing is the best no meat burger I have had. If I didn’t know better I would swear they were using beef patties, and calling them plant based. This needs to be a permanent item on the menu!"
"{'username': 'abitbig', 'id': 62910994, 'displayname': 'Erik Stenger', 'description': ""I'm a nice and very sarcastic guy. I try to make people smile and laugh in life."", 'rawDescription': ""I'm a nice and very sarcastic guy. I try to make people smile and laugh in life."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 8, 4, 19, 56, 35, tzinfo=datetime.timezone.utc), 'followersCount': 693, 'friendsCount': 4925, 'statusesCount': 9443, 'favouritesCount': 412, 'listedCount': 4, 'mediaCount': 3080, 'location': 'Wickliffe, Ohio', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1449104497599467520/RK0fk105_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,So this Impossible Burger from Burger King. Now as you all know it's a plant based burger. Isn't it defeating the purpose by cooking it on the same grill as the meat?
"{'username': 'allypix', 'id': 550664570, 'displayname': 'ally', 'description': '✨👽💖🔮🐩🦄🦇🌸🌿🍻🪐🎀', 'rawDescription': '✨👽💖🔮🐩🦄🦇🌸🌿🍻🪐🎀', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 4, 11, 3, 32, 36, tzinfo=datetime.timezone.utc), 'followersCount': 222, 'friendsCount': 392, 'statusesCount': 10037, 'favouritesCount': 19252, 'listedCount': 5, 'mediaCount': 1197, 'location': 'she/her', 'protected': False, 'linkUrl': 'http://diamondintheruffdoggroomers.com', 'linkTcourl': 'https://t.co/pLkcbngUfO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407457760300634121/8Xc-fY66_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/550664570/1623284455', 'label': None}",2019,"I hate this mentality of hate against meat substitutes. It's not about the taste it's about animals suffering 🤦🏻‍♀️
If that's not enough for you and plant based products still bother you, may I suggest just walking right by it, not purchasing it, not stopping to take a pic https://t.co/acqTe6poM9"
"{'username': 'VeryLocalPGH', 'id': 1011724390139072512, 'displayname': 'Very Local PGH', 'description': 'Very Local is a streaming channel offering local news from WTAE, weather and more. Install the Very Local to watch on your Roku, Amazon Fire TV for FREE.', 'rawDescription': 'Very Local is a streaming channel offering local news from WTAE, weather and more. Install the Very Local to watch on your Roku, Amazon Fire TV for FREE.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 6, 26, 21, 34, 26, tzinfo=datetime.timezone.utc), 'followersCount': 3402, 'friendsCount': 1166, 'statusesCount': 5989, 'favouritesCount': 6764, 'listedCount': 33, 'mediaCount': 1220, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'https://pittsburgh.verylocal.com', 'linkTcourl': 'https://t.co/q2li8ZBnR4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438605418880815108/HQGiS3gf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1011724390139072512/1631825235', 'label': None}",2019,"How to eat vegan at #Gaucho.

Seriously, it’s possible to take your vegan friends to Gaucho and leave without the meat sweats.

We asked @fooduzzi to help us compile a guide to eating plant-based at the meat-forward grill.

https://t.co/XixMgqHG3d"
"{'username': 'adishsoup', 'id': 60333117, 'displayname': '𝕋𝕒𝕞𝕞𝕪 #GetVaccinated 🇨🇦', 'description': 'Stellar cook. Liberal AF. Dog mama. Photographer. Believer in equality and facts over fiction. Never stop learning. I think too much. 🤔 #FBR 😷 🌊', 'rawDescription': 'Stellar cook. Liberal AF. Dog mama. Photographer. Believer in equality and facts over fiction. Never stop learning. I think too much. 🤔 #FBR 😷 🌊', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 26, 16, 2, 11, tzinfo=datetime.timezone.utc), 'followersCount': 54917, 'friendsCount': 52459, 'statusesCount': 35255, 'favouritesCount': 112110, 'listedCount': 11, 'mediaCount': 1581, 'location': 'Toronto 🇨🇦', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1440536002716520449/S_uOHjD2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/60333117/1398278592', 'label': None}",2019,@lenny_phil Here in Canada I tried the plant based Beyond Meat burger from A&amp;W. I really really wanted it to be good. It was terrible. Only way I can describe it is that it had a weird 'chemical' after taste.
