Datetime,Tweet Id,Username,Text
2020-02-28 17:04:33+00:00,1233437845337014273,ojmilkwizard,"I want to buy some meat-based plants already!

#meat #plantfree #lchf #carnivore #keto #carnivorediet #yes2meat #meatheals #antivegan #"
2020-02-28 17:00:51+00:00,1233436914411130881,girl_on_fiyah,I can’t give up eggs &amp; dairy. Just can’t. But def gonna cut the red meat consumption &amp; opt for more plant based protein food/supplements.
2020-02-28 16:41:57+00:00,1233432159999885314,LckrRm224,Two days No meat no sugar ALL PLANT BASED!  ⚡️
2020-02-28 16:12:41+00:00,1233424792327311360,babyz____,Being plant based isn’t easy. I go back and forth all the time about whether I want to eat meat again. It’s like an internal battle. I’m almost at the end of 6 weeks though.
2020-02-28 15:59:51+00:00,1233421563938164738,atelierivaan,"After listening to @TheCurrentCBC episode on plant based foods: when did ‘processed’ become a bad word? When we chop/boil/season vegetables, we are processing them.  Unless we are hacking a steak directly off a live cow, we are processing meat. What a loaded word. Sheesh."
2020-02-28 14:19:28+00:00,1233396301959696384,MLovesmore,SALES OF PLANT BASED MEAT SOARING.
2020-02-28 12:46:46+00:00,1233372975350583297,anniearlert,I ordered the plant based sausage at Dunkin because no meat today and they gave me the regular one and now I feel bad 😖
2020-02-28 07:12:45+00:00,1233288913915203585,King_COAK,Everybody trying to make plant-based meat...just eat ya damn vegetables
2020-02-28 05:33:18+00:00,1233263889418199040,xovaughn,You can’t get me to eat plant based meat. 🤮 it tastes like a root of a tree.
2020-02-28 04:19:39+00:00,1233245353547223040,veenusgolden,"Which Diet. How about Plant Based Keto. I will be posting lots of fun and facts. Loads of people are loosing, but staying Well by not eating meat loaded with hormones, ugg."
2020-02-28 03:20:41+00:00,1233230514116603904,nehagroverr,"It’s 2020 and y’all still eat meat when there are HEALTHIER PLANT-BASED alternatives which don’t involve killing innocent animals?? 
#veganfortheanimalsandenvironment"
2020-02-28 02:54:54+00:00,1233224024601137152,Kassi_erika,When I first went vegan I couldn’t tell the difference in the smell of real meat vs. plant based ones. Now real meat being cooked is the absolute most disgusting smell in the world. I can barely be around the smell without gagging it’s so gross.
2020-02-28 02:39:01+00:00,1233220027987283968,lois_left,"I remember in the 70's when McGovern tried so hard to get information to the public about how bad the beef, was for our diets and to eat a more plant based diet...all the industries meat, eggs, milk threw such a fit, &amp; Government disbanded the nutritional committee. Truth be dam."
2020-02-28 00:31:50+00:00,1233188023027847168,AWhoville,"The Archdiocese of Whoville reminds all Catholics this Lent to refrain from eating meat on Fridays. If you believe this will be difficult try eating plant-based meat products, we are partnering with Chef Bobby Flay to show you some savory recipes to eat on Fridays."
2020-02-28 00:15:13+00:00,1233183841147392000,Clayton_king,"A lot of y’all are doing THE PLANT BASED DIET. 

Glad y’all decided to join me. Been doing it since I was young.

I eat meat.
Meat comes from animals. 
Animals eat plants. 
#plantbased"
2020-02-27 23:59:48+00:00,1233179959721680896,echoedwings,The inherent disgust meat eaters tend to have towards plant based alternatives boggles my mind. I like meat. I also don't like the concept of eating living creatures. I've tried beyond burgers and boca patties and honestly? The flavor is fine. The texture sometimes misses is all
2020-02-27 23:31:30+00:00,1233172837080477698,YoullFloatToo13,"Security guy from my work trying to say I look weak cos I dont eat meat...like I cant get protein on a plant based diet.

You eat meat, ok I never asked but dont come and try to tell me how I should eat and what when you dont even know about other sources of protein in food."
2020-02-27 23:11:02+00:00,1233167689293516800,connorjons,Today at the grocery store I bought plant based meat because it was cheaper than ground beef and honestly I might change my diet to save money
2020-02-27 22:51:19+00:00,1233162727058575360,gangdrian,el pollo loco has plant based meat now ill let yall know how it tastes
2020-02-27 21:46:52+00:00,1233146507504779269,MindysAwesome,So what do you think about the church” saying no to plant based burgers for those who give up meat for lent?   I know what I think.
2020-02-27 21:17:24+00:00,1233139091639873555,War_Angel114,Don't buy the #plantifulburger at @Wendys also @McDonalds plant-based Burger if you are Muslim Jewish vegan vegetarian or any other religions that can't eat meat or certain kind of meat because the cook the veggie burger on the same grill with everything else. You've been warned.
2020-02-27 18:24:46+00:00,1233095645822693378,CdnClubTO,"In recent years, there has been major improvements to meat alternative proteins, such as @BeyondMeat. Tergesen and @edgyveg voice that they hope plant-based yogurts, cheeses, etc. will develop the same way in the next few years. #CCTPlantBased"
2020-02-27 17:17:37+00:00,1233078748787793920,CalkinsMark,"Fair warning. If you try to give me plant-based, fake, manufactured ""meat"" youre gonna be next on the grill."
2020-02-27 15:07:28+00:00,1233045992422989825,sarashelton2,Plant based “meat” is not a thing.
2020-02-27 14:56:13+00:00,1233043163457228801,plantbased_GTZ,"yooo can we take a minute an acknowledge traditional ""Mexican"" cuisine consists of mostly plant-based foods! (consumption of meat was not as prevalent until the Spanish conquest, who taught the indigenous people how to domesticate animals)"
2020-02-27 14:45:37+00:00,1233040496064331776,jonmacelive,"PLANT NEWS: Wendy's is now serving the ""Plantiful"" burger at restaurants all over Canada. Wendy's says the plant-based patty is made in-house, and not by Beyond Meat, saying it didn't want to sell the same product its competitors are $BYND $WEN"
2020-02-27 14:08:38+00:00,1233031187175747585,EliBulwark,"Curious to hear from those that follow plant based diets. I probably eat more white meat than anything else, but curious to see if people genuinely felt a massive difference with respects to energy/well being when they made a switch from eating meat?"
2020-02-27 14:02:53+00:00,1233029742435106823,mide2ayo,"One month into eating a plant based diet🥳
Legit only have 2-3 meat meals and I have to force myself to eat them"
2020-02-27 13:48:15+00:00,1233026060171739136,_KendellMalik,Not completely cutting meat out my diet but I definitely am adding more plant based meals and fruit.
2020-02-27 13:43:34+00:00,1233024881635155971,FoodBizNews,"Think interest in plant-based is a new trend?
""We know there’s only a small percentage of the population that is exclusively vegetarian, but a good 44% of consumers are looking to replace some meat in their diets with more veggies.” Gary Rodkin, a former ceo of Conagra, in 2010!"
2020-02-27 13:22:48+00:00,1233019655612174337,Dori_TalkNation,"Which plant based burger is better? Give me some criteria fast food folks! Behind closed doors the Ad people tell the truth. They say, ""It looks like meat! Smells like meat! Tastes like dirty feet! But who gives a damn?"" -- I do Ad people, and my dog does!"
2020-02-27 13:08:33+00:00,1233016065556385796,CoCoMonroe09,"I’m already on a plant based diet so giving up meat wouldn’t be difficult, haven’t enjoyed coffee in 6 months either. Only natural and organic sugars from fruit I’ll partake in."
2020-02-27 12:22:59+00:00,1233004598870396928,EllenHarrison72,"‘Why isn’t the plant-based trend boosting sales of actual plants, as opposed to chilled goods and meat alternatives?’ 🥕 
Top Q from @nina_pullman of @Riverford and #WickedLeeks.

How do we make #veg sexy? How do make sure we all know how to #cook with it?
#OrganicMarketReport"
2020-02-27 12:22:02+00:00,1233004361908920320,riguitargod,"As @DisneyParks announces plans to bring in @ImpossibleFoods to their restaurants, please remember there are vegetarians who don’t want a meat substitute. I’ve had some delicious #vegetarian food in Disney, but plant-based food that tries to tast like meat does not appeal to me."
2020-02-27 12:08:47+00:00,1233001026283876357,drewkisuule1,"Go figure, your highly processed plant based “meat” products are bad for your health and significantly more negatively impactful than regenerative grazed meats."
2020-02-27 11:20:43+00:00,1232988929726566401,ocathome,"While other fast food chains are rushing to launch meatless and plant-based options, Dunkin’ Donuts went in the opposite direction and released the ultimate snack for meat lovers: a bag of bacon. #bacon"
2020-02-27 06:22:23+00:00,1232913852083376128,sabre_ark,So far I've found that in the journey towards a plant-based diet suddenly stopping meat consumption is the way to go. Trying to slowly wean yourself is less likely to bear fruit. I think it might also work better for people who ate less meat in the first place.
2020-02-27 05:51:14+00:00,1232906012916617217,highstreetteam,"If Democracy is a diet:

* @BernieSanders is a vegan
* @ewarren is a vegetarian 
* @PeteButtigieg is a homesteader focused on a local, sustainable, plant-based options and non-factory farmed meat &amp; dairy.

#TeamPete"
2020-02-27 05:03:54+00:00,1232894100690685952,Todays_Episode,"Apparently the Archdiocese of Chicago says Beyond Meat, Impossible Meat, and other plant based meat substitutes aren't okay to eat during Lent on Fridays.

Thank God I don't believe in Him."
2020-02-27 03:49:00+00:00,1232875252222484481,nickyflash1998,"Just saw on the news: “Should plant based burgers be considered meat?” 

Uh, no, they literally aren’t meat, they are plant."
2020-02-27 03:37:03+00:00,1232872246772994049,LWilz,Are people really arguing about whether or not plant based burgers are considered meat? If you think it's meat and you participate in religious Easter shit then don't eat it. Don't tell other people how to live.
2020-02-27 02:34:44+00:00,1232856564106579968,Kayhoopz,How y’all feel about the plant based meat ?
2020-02-27 02:16:11+00:00,1232851894244139009,6lakkExcellence,Seeing what going plant based did for my body in just 21 days alone makes me not want to eat meat again
2020-02-27 01:41:25+00:00,1232843145404207105,aplum94,"increasing the number of vegetarians and vegans in the world will make an impact on the meat industry. selling more plant-based meat, not so much. it's a clever sales tactic for another mass produced good."
2020-02-27 01:33:06+00:00,1232841052014305280,annegalloway,Proof that plant-based meat isn’t for vegetarians but rather for people like me? “The Rebel Whopper® is not vegetarian due to the plant-based patty being cooked on the same grill as beef patties.”
2020-02-26 23:40:28+00:00,1232812707105169409,swampf0x_1776,"Red meat is packed with essential nutrients, like heme iron, vitamin B12 and vitamin D3, that are simply not available in plant-based proteins. You need meat in your diet."
2020-02-26 22:54:06+00:00,1232801036164849669,retro_tardis4,Gonna try Earth Burger today since Lent began. I like plant-based meat so I should really like it.
2020-02-26 22:43:04+00:00,1232798261792014336,SUGARBABYRARA,"four’n twenty pies: we should make a vegan pie for those who are plant based or are looking to minimise meat intake! what a great idea

australians: this is so fucked up how dare you"
2020-02-26 22:29:25+00:00,1232794827395338240,DaveParkinglot,I won’t care about this bs plant based meat fad until I can eat a poison ivy burger
2020-02-26 20:56:03+00:00,1232771331848052737,snorlaxdezzerie,Got chipotle. Trying the plant based meat since it’s Ash Wednesday. It’s GOOD!! 😋 @ChipotleTweets
2020-02-26 20:26:12+00:00,1232763818901553152,melysssaa_,I’ve been eating plant based meat and I’m not a fan 😭
2020-02-26 20:16:47+00:00,1232761448473989121,TuttlePatriarch,I will never eat plant based meat.
2020-02-26 18:52:13+00:00,1232740167972245504,laylaybeans,I’ll starve to death before I willingly eat plant-based meat
2020-02-26 18:34:15+00:00,1232735644184666112,ClintSmithIII,stopped at qdoba &amp; saw they now serve impossible meat &amp; when i tell y’all it tasted just like ground beef but wasn’t ground beef but a plant-based substitute &amp; im like whoa i can eat something that taste just like meat but also reduce my carbon footprint?? the whole game changed
2020-02-26 18:15:41+00:00,1232730973760086027,ItsTJGaines,A question to all the Catholics on here. Can we eat plant based burgers today? Technically it’s not meat but...
2020-02-26 18:11:25+00:00,1232729899565244416,WealthyB,"Herself (aka The Boss, She who must be Obeyed, The Better Half) keeps introducing meat substitutes for dinner, be it Denny Veggy Sausages, Quorn Cottage Pie, plant based burgers... Should I:"
2020-02-26 17:59:00+00:00,1232726772619366400,v_ness_a,my mom has decided to give up meat!! for lent!! this is news to me but she’s basically cut out all dairy already so I’m seeing her journey into plant-based living unfold and I am hype🤩
2020-02-26 17:29:01+00:00,1232719227167047680,Lipaurow,"I have to say, the Without Meat plant based burgers from @LidlGB are absolutely sensational. 

Had them a few times now and they're absolutely delicious."
2020-02-26 17:22:45+00:00,1232717650150723584,jrehor,"There seems to be some sort of misunderstanding about the term “plant based meat” by the Catholic Church. 

It’s not meat. Therefore, ok to eat during Lent."
2020-02-26 16:55:56+00:00,1232710901620465664,maaack_m,"Going plant based for Lent as a trial period. Please god, wish me luck. I love meat so so so much I could honestly cry 🥺."
2020-02-26 16:02:12+00:00,1232697381029842944,Toobydoo,"I wonder if there’s an active ‘anti-masculinity’ component to the plant based movement? Not just that it seems particularly damaging to testosterone, but also in a vague promotion of an idea that since men love meat it has to be bad by default."
2020-02-26 16:01:19+00:00,1232697156521332738,_lunamuna,"I only eat chicken and turkey products meat wise , and that’s 3 times out the week other then that I’m eating plant based or seafood but I think I can stop meat cold turkey!"
2020-02-26 15:53:18+00:00,1232695138499035136,Quadre,What the hell is plant based meat
2020-02-26 15:35:22+00:00,1232690625499353088,TVandDinners,"Here's what I've learned after decided to explore more ""plant based"" meals this year: I don't have any desire to cut out dairy and eggs. Sorry vegans. I have been eating less meat!"
2020-02-26 15:19:00+00:00,1232686508563476486,slimeblight,I really want to get behind plant-based meat substitutes but they always look so nasty please just make them look sorta appetizing
2020-02-26 14:53:27+00:00,1232680079014100994,scherp01,"If you’ve been abstaining from meat for years, try adding dairy to the list. Abstaining from meat + dairy on Fridays, or all 40 days, can not only increase your fasting efforts and lead to simple plant-based meals, but it is also an action toward greater climate justice."
2020-02-26 14:38:54+00:00,1232676416006840323,JohnnyGotm,"SPOILER ALERT 🚨

All Diets are a form of “No Thanks” 🚫🙏

Low-carb = No Thanks to Carbs

Low-fat = No Thanks to Fats

Paleo= No Thanks to non-ancestral foods

Whole Foods Only = No Thanks to Junk Food

Carnivore= No Thanks to Plants

Plant-based= No Thanks to Meat, Eggs, &amp; Fish"
2020-02-26 14:29:35+00:00,1232674073064271872,9elumi,So I had a nightmare about Impossible Meat (and all the other “plant-based meat” variants).
2020-02-26 14:18:46+00:00,1232671350952800258,joealertz,"$BYND all news from this morning 

MW UPDATE: Starbucks to launch plant-based Beyond Meat sandwich in Canada
2/26/20, 7:38 AM

BZ: Golden Krust Issues Press Release Highlighting Launch Of Jamaican-Style Plant-Based Patties Made With Beyond Meat

2/26/20, 7:20 AM"
2020-02-26 14:12:42+00:00,1232669824989499393,berjaen,"i’m not vegan but i don’t go out of my way to eat meat (i go days without eating it). i love seafood, i just don’t eat it everyday. i also can’t have dairy and i hate eggs (i do egg alternatives for when a recipe calls for them). so do i say i practice a plant based diet?"
2020-02-26 13:32:31+00:00,1232659709598978048,timothygo_only1,"If a Catholic vegan abstains from meat during lent, does it make sense?
Or should the vegan abstain from plant-based food and eat meat?

What does the bible say"
2020-02-26 13:27:57+00:00,1232658560527544320,7LadyQ,"$BYND All Content and Data provided by Third-Parties — Terms of Use 
BRIEF-Golden Krust Launches Jamaican-Style Plant-Based Patties Made With Beyond Meat
REUTERS 8:26 AM ET 2/26/2020"
2020-02-26 13:09:45+00:00,1232653980960002051,IcemanTrading,$BYND: Golden Krust® launches Jamaican-style plant-based patties made with Beyond Meat®
2020-02-26 12:53:58+00:00,1232650009096736768,alfah0lic,FECK OFF WITH YOUR RIDICULOUS ‘#PLANT BASED #MEAT’ MENUS
2020-02-26 12:42:17+00:00,1232647069191593984,KillaWhalesInc,"$sbux
Starbucks to launch Beyond Meat plant-based breakfast sandwich in Canada"
2020-02-26 12:38:26+00:00,1232646102626840577,value_invest12,"To those concerned Beyond Meat will be disrupted by „clean meat“ at some point in the future:
What about all those eating no meat or at least much less meat for health reasons - wouldn’t plant-based meat continue to be the preferrable solution? $BYND"
2020-02-26 12:36:54+00:00,1232645713688977410,7LadyQ,"$BYND Starbucks to launch plant-based Beyond Meat sandwich in Canada
MARKETWATCH 3:11 AM ET 2/26/2020"
2020-02-26 11:41:47+00:00,1232631844593700865,moscarielloe,"Cargill Inc will launch plant-based hamburger patties and ground ""fake meat"" products in April, the company said on Monday, challenging Beyond Meat and Impossible Foods for sales in grocery stores, cafeterias and restaurants - Reuters"
2020-02-26 11:19:52+00:00,1232626329612320770,GillMortimer,"Meat can never be plant based - find another name.  Have no problem with the product, just the name."
2020-02-26 11:18:10+00:00,1232625898794487808,Neovoltairian,"“Plant based meat”

Unless it came from an animal, it’s not meat. It may be perfectly suitable protein, but it’s not meat."
2020-02-26 11:17:06+00:00,1232625633378783232,Real1InRealLife,Officially a full pescatarian 🙌🏽 I been off red meat for 3 months and I finally cut out chicken . My daddy was fully plant based 🙏🏽 hopefully one day I can too .
2020-02-26 11:10:45+00:00,1232624032631181313,ELEGlA_,plant based meat? lemme get meat based plant
2020-02-26 10:56:20+00:00,1232620404755353603,olathecomedian,"Disney is now offering plant-based meat  while #PapaBoots is offering pant-based meat.

#AuntyBoots"
2020-02-26 10:54:32+00:00,1232619953007796225,Forever_Kori,I’ve been plant based / vegetarian for 5 weeks . And I’ve lost 0 weight. None. No fast food .. no meat .. hardly any processed food. Lol.🤷🏾‍♀️still keeping on at it tho. I am NOT discouraged. It is what it is.. hopefully when I get on board and start working out things will change.
2020-02-26 09:28:19+00:00,1232598256091185152,JakeBehrens4,Technically speaking isn't all meat plant based already?
2020-02-26 08:40:49+00:00,1232586300504576000,simple_slug,"""___ is adding plant based meat to its menus"" I mean that's great and all but why has it been impossible to simply add a regular ass BEAN option or something all this time,  like PLEASE just a bean burger I dont NEED a whole ass scientific not meat burger"
2020-02-26 08:19:00+00:00,1232580810965954562,finnlewis,"I'm going to be vegan for lent, not that I'm religious, but I do like a challenge and there are lots of great reasons to try a plant based diet. I don't eat meat often, but cheese... how will I cope without cheese? #veganlent #vegan #Lent2020"
2020-02-26 07:51:04+00:00,1232573783988412416,franktufan,"Cargill, JBS, Tyson are not only “Big Beef,” they invest and produce plant based meat. Carnivore diet shills are pretending to be against vegans but they are supporting the same cause. #carnivorediet #vegan #meatheals"
2020-02-26 06:33:46+00:00,1232554330793926656,Raychacho,"There are baboons on the loose in Sydney, Disney is selling plant based meat, the Hot Pockets heiress is going to prison and Walmart is doing $30 teeth cleanings... what in the hell is going on in this place?!?!?"
2020-02-26 06:20:48+00:00,1232551065091854336,shoutabyss,“Plant-based meat.” Liar.
2020-02-26 05:44:26+00:00,1232541915536478209,vlmightyjoe,I wish yall would keep quiet about this “plant based meat” before the white people come poison that too smh thats one of my guilty pleasures
2020-02-26 05:16:12+00:00,1232534807692754944,hellotherefaiz,"Food can be 3D printed as well. Barcelona-based Nova Meat recently unveiled a plant-based steak derived from peas, rice, seaweed and other ingredients."
2020-02-26 04:11:14+00:00,1232518459340144640,hoeIIow,unpopular opinion: plant based meat highkey smacks 🤷🏽‍♀️🤷🏽‍♀️
2020-02-26 03:37:00+00:00,1232509844445442048,daniella_breeze,What is plant based meat??
2020-02-26 02:48:17+00:00,1232497586344349697,__CrusieN,You ain’t even “fake” you just “Plant Based Meat”
2020-02-26 02:15:12+00:00,1232489258293710848,apf17,No meat and no alcohol but i’m gonna eventually try doing only plant based foods🙏🏽
2020-02-26 02:06:23+00:00,1232487040467554304,HawksTBH,I’d go vegan if that shit was more mass produced aka served everywhere. I be craving Taco Bell and they don’t got plant based meat and I don’t be wanting no potato taco or whatever
2020-02-26 00:30:02+00:00,1232462793300987906,brazosport_acs,Are there any health concerns with the yeast method beyond meats is following to introduce the red color of real meat in plant based meats #ACSPIB
2020-02-26 00:24:27+00:00,1232461387701506048,sweetlyari,do these plant based alternatives provide the same (or better) nutritional value and protein as actual meat for us?   #acspib
2020-02-26 00:10:23+00:00,1232457847515910145,deaton_david,#ACSPIB What makes up plant based meat and how are they extracted?
2020-02-26 00:07:08+00:00,1232457030197071872,theawkwardmaia,Do you think the future of meatless meat lies in plant-based products or lab-grown meat and why? #acspib #question
2020-02-26 00:04:57+00:00,1232456480340639746,Chloe77997238,"Australia : The meat pie brand Four N Twenty will be releasing it’s new plant-based pie

Sounds ultimately gross!

Be honest ...

Nothing beats the real thing!"
2020-02-25 23:57:24+00:00,1232454581973504000,IsisIrisimawake,Plant based meat? ALL MEAT IS PLANT BASED
2020-02-25 23:46:33+00:00,1232451847903776769,dezfez,"After going off red meat for a week and going more plant based, the smell of ground beef cooking actually smells awful to me now?

I wonder if it's a psychological thing? I know it hurts my stomach so I don't eat it so now I just can't stand it?

Brains are fuggin' weird"
2020-02-25 22:39:45+00:00,1232435037741535232,connorith,"plant-based meat is a thing of the past

introducing...
meat-based plants 🥩🌱"
2020-02-25 22:31:28+00:00,1232432956360146945,_PrestonB,Why is plant based meat more expensive than normal beef/pork? Aren't we trying to solve an epidemic lmao
2020-02-25 22:13:18+00:00,1232428381263843329,CobyWRLD,My dude Bob Iger just added plant based meat and dipped
2020-02-25 22:02:10+00:00,1232425580739452928,flowermoon81,Disney adding plant-based meat to their parks and then Bob Iger stepping down? Coincidence?
2020-02-25 22:00:44+00:00,1232425218267844615,easybakedbre,all the news today about plant-based meat additions is amazing BUT what about spicy nuggets 👀 @Wendys
2020-02-25 22:00:23+00:00,1232425130304966656,JusBHS,Plant. Based. Meat. What
2020-02-25 21:32:22+00:00,1232418083077226499,martyestes,Plant based “meat” is not meat. Stop it.
2020-02-25 21:31:18+00:00,1232417814062956545,fka_swigs,I am once again asking white men to stop fetishizing me on Grindr. I am not black meat. I am PLANT BASED.
2020-02-25 21:27:07+00:00,1232416761300930560,ddboy1011,Plant based meat should be illegal
2020-02-25 21:00:09+00:00,1232409974753488897,IsraelAnderson,"All meat is plant-based and solar powered.

☀️ ➡️ 🌱 ➡️ 🐄 ➡️ 🥩"
2020-02-25 20:35:09+00:00,1232403681024212992,peacebxby,so i became plant based and dropped meat a month ago can someone tell me why i have dreams of eating meat and feeling disappointed in my dream LMAOWHAKKA
2020-02-25 20:29:44+00:00,1232402317334503424,naiyatweetz,Why they called plant based meat and not vegetarian? 🤔🤔🤔
2020-02-25 20:26:36+00:00,1232401530101403648,Simplyy__yaya,"I think that plant-based meat is stupid and I’ll never try it .
Most people that I know that have tried it have gotten sick from it ."
2020-02-25 20:20:07+00:00,1232399897355309058,JayRastaMarley,Wtf is plant based meat?? Plants are not meat!
2020-02-25 20:20:06+00:00,1232399894012293120,mick_mooney,There seems to be a lot of “plant based meats” hitting the marketplace these days. In the sequel does the empire strike back and start flooding the supermarkets with “meat based vegetables”? Only time will tell.
2020-02-25 20:19:49+00:00,1232399825745928197,stephendpalley,When will beyond meat make a plant based herring is the kind of tweet the consultants told me I need to lay off of
2020-02-25 20:16:19+00:00,1232398942844833792,rooting_around,any followers tried beyond/impossible meat yet? considering trying plant based meats and wanna hear feedback
2020-02-25 20:13:46+00:00,1232398300491341824,xnailbunnyx,"cows eat plants

     .
   .   .

cows are plant-based meat"
2020-02-25 20:10:16+00:00,1232397421432406017,DreAndNight,When is @tacobell going to join the plant based meat game? I've been patient for too long 😩
2020-02-25 19:47:59+00:00,1232391814184873984,ChandanBrown,So you wanna complain about GMO's but you ready to eat plant based meat? 🤔🤔🤔
2020-02-25 19:47:32+00:00,1232391698459832320,PringleBit,It’s gonna be uncomfortable in a couple years when all these plant based meats turn out to have actual animal meat in them anyways.
2020-02-25 19:39:45+00:00,1232389739204030471,MurraySequana,"Is the phrase ""Plant-Based Meat"" an oxymoron?"
2020-02-25 19:35:19+00:00,1232388625922478080,jokermo007,So its adding vegetables to its menu meat isn't a plant its meat if its plant based it's just a vegetable sandwich
2020-02-25 19:35:14+00:00,1232388604481167361,BadXMeetsOEvil,People weren’t kidding when they said plant based burgers that are supposed to taste like meat smell like dog food. 😬😬😬
2020-02-25 19:26:46+00:00,1232386473724387328,Warden1776,"Plant based meat? I only eat carbon based meat, fuck outta hear with that shit"
2020-02-25 19:16:56+00:00,1232383996526563329,giantbnuuy,plant based meat
2020-02-25 19:16:47+00:00,1232383958970593280,daniyahmed,I haven’t been to Disneyland in like 5+ years and I’m so excited they’re bringing plant based food!!!!!! I went to another amusement park last year and literally the only non meat meal that wasn’t ridiculously priced was garlic fries 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️ i love food inclusivity.
2020-02-25 19:09:04+00:00,1232382018794725376,moscarielloe,"Cargill Inc will launch plant-based hamburger patties and ground ""fake meat"" products in April, the company said on Monday, challenging Beyond Meat and Impossible Foods for sales in grocery stores, cafeterias and restaurants - Reuters 

#Cargill"
2020-02-25 19:00:38+00:00,1232379894530621441,MattWWriter,"Only started exercising regularly when switching to vegetarian/plant-based proteins

Therefore, meat makes you (me) lazy

Sorry folks, it's just science"
2020-02-25 18:54:47+00:00,1232378423139393536,isahiana__,"I’ll never understand why some people are so triggered by vegans/vegetarians/plant based “meat”/ impossible burgers, etc. It has no impact on you whatsoever, like what’s the big deal?? lmao"
2020-02-25 18:49:12+00:00,1232377020383944710,helloSnafu,Meat based plant
2020-02-25 18:47:58+00:00,1232376709124689921,6WingsNoFries,I’m never here to bash anyone for their food choices. I do what works for me and I help others do what works for them!! I have clients who are more plant based than meat and they still are doing great!!
2020-02-25 18:16:55+00:00,1232368892783349763,getbant,"Seeing lots of BIG food companies doing plant based alternatives to meat products they sell,
HOW ABOUT YOU MAKE NICE VEGETABLE DISHES THAT ARE GOOD ON THEIR OWN &amp; DON'T NEED TO IMITATE MEAT? OMG"
2020-02-25 18:00:10+00:00,1232364678455742464,ChakraLowkey,How u eat plant based meat
2020-02-25 17:59:29+00:00,1232364505918775297,SkyBoundGuy,"Do not eat plant based meat, that fake meat is BS, at that point it’s doing more damage than meat itself"
2020-02-25 17:37:40+00:00,1232359016606531585,Avory21,"Broke my plant based diet with nuggets from kfc... It’s been an interesting 24 days, I don’t even crave meat as much kubawa qha"
2020-02-25 16:53:21+00:00,1232347863767601153,BHern86,Part of me wants to go plant based but man why is meat so fuckin delicious!!!
2020-02-25 16:48:14+00:00,1232346578754535425,Lionesskeeper,The reason why there is bacon/meat alternatives @RTEToday is because sometimes transitioning is difficult. Once you get confident with plant based cooking you stop depending on those alternatives as much. Don’t talk about what you just don’t understand
2020-02-25 16:16:03+00:00,1232338478182096896,DidiCRockstar,"Ever since I decided to go plant-based, I have never been so disgusted at the sight or smell of meat.😭"
2020-02-25 15:07:06+00:00,1232321125755097090,schimmbo,When I was young I thought that it would take 300 years for the world to go vegan. It still might but things are happening quickly. I just read that the market for plant-based protein &amp; meat alternative products will increase from $4.6billion in 2018 to $85billion in 2030. #vegan
2020-02-25 14:38:25+00:00,1232313907215122436,moscarielloe,"Cargill Inc will launch plant-based hamburger patties and ground “fake meat” products in April, the company said on Monday, challenging Beyond Meat and Impossible Foods for sales in grocery stores, cafeterias and restaurants - Reuters 

@tx_marcelo @ReutersAg @RefinitivAgri"
2020-02-25 14:06:38+00:00,1232305907033366528,J2onyabike,Why does it cost more to buy plant based foods etc when we all know meat and dairy  production cost much much more to produce and cheap processed food isn't even satisfying...it's just..cheap rubbish.
2020-02-25 13:32:09+00:00,1232297231304228864,GranityPark,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:32:09+00:00,1232297230675128320,OilArmco,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:32:09+00:00,1232297229978865667,Bovacap,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:32:09+00:00,1232297229177716736,Bovacap_asia,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:32:08+00:00,1232297227491696641,NStirpejr,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:32:08+00:00,1232297225243516928,Bova_cap,Impossible Foods just made a massive deal to bring its burger to Disney parks and resorts — and it shows the plant-based 'meat' movement is now bigger than ever #imbossibleburger
2020-02-25 13:16:09+00:00,1232293202826289153,jelly_bonbons,"Plant based meat 
1. It isn’t meat so don’t use
    that word
2. Far to expensive"
2020-02-25 13:13:00+00:00,1232292410509512704,moscarielloe,"Cargill Inc will launch plant-based hamburger patties and ground ""fake meat"" products in April, the company said, challenging Beyond Meat and Impossible Foods for sales in grocery stores, cafeterias and restaurants - Reuters"
2020-02-25 12:50:08+00:00,1232286655807213570,moscarielloe,"Cargill to challenge Beyond Meat, Impossible Foods with new plant-based burger - Reuters 

@ReutersAg @RefinitivAgri"
2020-02-25 09:15:17+00:00,1232232588565086209,NAWRmusic,I love the @BurgerKing ad that tricks the customers into eating a plant based whopper patty lol. I loved the whopper but haven't eaten one for years since I stoped eating meat but I'm so glad they have a meat alternative now. Your move @McDonalds
